id,external_source,name,alias,description,difficulty,meal_type,cuisine,dietary_tags,servings,prep_time,cook_time,calories_per_serving,protein,instructions,image_url,local_image,enabled,verified,verification_status,confidence_score
8459,recipeapi,Garlic Fried Rice,,"Garlic Fried Rice is a simple and flavorful side dish made by stir-frying cold cooked rice with golden sautéed garlic, popular in many Asian cuisines for its aromatic and savory qualities.",easy,side_dish,japanese,vegetarian|vegan|gluten_free|dairy_free|nut_free|halal|kosher,4,15,15,230,4,"Wash the rice under cold water until the water runs clear, then drain well. | Cook the rice according to package instructions and let it cool, preferably refrigerate it for a few hours or overnight. | Peel and finely mince the garlic cloves. | Heat the vegetable oil in a large skillet or wok over medium heat. | Add the minced garlic and sauté until golden brown and fragrant, being careful not to burn it. | Add the cold cooked rice to the skillet, breaking up any clumps with a spatula. | Stir-fry the rice with the garlic, mixing thoroughly to coat the rice evenly with the garlic oil. | Season with salt and pepper to taste, continue to stir-fry for another 3-5 minutes until the rice is heated through and slightly crispy on the bottom. | Optionally, garnish with chopped green onion or fresh parsley before serving.",https://pixabay.com/get/g88e0c8fc780471c3d9e00dee9bbd4136aadb8ccc956049e7c21781aff56f0d8b6b5c964ce6143370d5edaac693333a42f2c240e7ea2c5db7eda3da15b329fc7e_640.jpg,food_dataset_v2\recipe_images\8459_garlic_fried_rice.jpg,True,True,AUTO_IMPORTED,0.95
9072,recipeapi,Genghis Khan,Hokkaido Lamb BBQ,"Genghis Khan is a popular Hokkaido lamb barbecue dish featuring marinated lamb grilled with vegetables, offering a flavorful and tender Japanese-style BBQ experience.",medium,main,japanese,,4,20,10,480,35,"Preheat a tabletop grill or skillet over medium-high heat. | Thinly slice the lamb shoulder or leg and set aside. | Chop the onion into rings and slice the bell pepper into strips. | Mix the soy sauce, sake, mirin, sugar, grated garlic, and grated ginger in a bowl to create the marinade. | Place the lamb slices into the marinade and let it sit for 15 minutes. | Grease the grill surface lightly with vegetable oil. | Arrange the onion rings and bell pepper strips on the grill first to cook slightly. | Add the marinated lamb slices on top of the vegetables and grill, turning occasionally, until the lamb is cooked through and slightly caramelized, about 4-6 minutes. | Serve the grilled lamb and vegetables hot with steamed rice and a side of fresh lettuce leaves for wrapping if desired.",https://pixabay.com/get/gb5a83a29299d2fa3f68ff2dae6a635b3a0c97c789cde592010b366f5bd5bb7ad2f2e00fbb1524a91b7b71bdaf4dedd02ad18925604ca4c9d89810eb40007adc5_640.jpg,food_dataset_v2\recipe_images\9072_genghis_khan.jpg,True,True,AUTO_IMPORTED,0.95
8308,recipeapi,Ginger Pork Soup,,"A warming, aromatic soup from Asian cuisine that features tender pork pieces simmered in a flavorful broth infused with fresh ginger and vegetables.",easy,soup,japanese,gluten_free|nut_free,4,15,30,180,20,"Cut the pork into small bite-sized pieces. | Peel and thinly slice the ginger. | Peel and slice the carrot into thin rounds. | Chop the onion finely. | Heat the sesame oil in a pot over medium heat. | Add the ginger and onion to the pot and sauté until fragrant and translucent, about 3-4 minutes. | Add the pork pieces and cook until they start to brown on all sides. | Pour in the chicken broth and bring to a boil. | Add the sliced carrot and reduce the heat to a simmer. | Cook the soup for about 20 minutes until the pork is tender and the flavors meld. | Season the soup with salt and black pepper to taste. | Serve the soup hot, optionally garnished with chopped green onion or fresh cilantro.",https://pixabay.com/get/g64b1b685d5f91ab6f6acddbdf681e449800cb55e6a3b05d9e4a2feb95d4cb85705e1c0679ec5e1ce602723735bea3894ad04871e257143f4bc13553d9d9ebd34_640.jpg,food_dataset_v2\recipe_images\8308_ginger_pork_soup.jpg,True,True,AUTO_IMPORTED,0.95
5220,recipeapi,Cdmx Pambazos,Mexican Red Sauce Sandwich,"CDMX Pambazos are Mexican sandwiches made with bread dipped in a chili sauce and filled with potato and chorizo, topped with fresh garnishes, popular in Mexico City.",medium,main,mexican,gluten_free|nut_free,4,20,30,450,18,"Prepare the pambazo sauce by blending guajillo chili, garlic, oregano, and salt with water until smooth. | Heat vegetable oil in a pan and cook the blended sauce for about 10 minutes until it thickens and deepens in color. Adjust seasoning as needed. | Split each pambazo roll (Mexican bread roll) horizontally but not completely through, creating a pocket. | Dip each bread roll into the hot sauce briefly, ensuring it absorbs the sauce without falling apart. | In a separate pan, lightly fry the sauce-dipped bread until it gets slightly crisp on the outside. | Stuff the fried bread with cooked potato and chorizo filling. | Top with shredded lettuce, crumbled cheese (like queso fresco), sour cream, and sliced radish if desired. | Serve immediately while warm.",https://pixabay.com/get/ge497e0faccb9f88a9080d98f48b6ef728f80eaf891071256fdc79b851202ff7b128abfffb3071cb5b941676fcef56a1490fc29914a399e3d2352d733cc17368d_640.jpg,food_dataset_v2\recipe_images\5220_cdmx_pambazos.jpg,True,True,AUTO_IMPORTED,0.95
5286,recipeapi,Cdmx Street Food Tour Menu,,"This menu features a selection of popular street foods from Mexico City, showcasing rich traditional flavors including tacos al pastor, tlacoyos, esquites, churros, and refreshing agua fresca drinks.",medium,main,mexican,nut_free,4,45,30,650,30,"Prepare a variety of traditional Mexico City street foods to experience authentic flavors. | Start with tacos al pastor: marinate pork thinly sliced with achiote, pineapple juice, and spices, then grill and serve on small corn tortillas with chopped onion, cilantro, and pineapple. | Prepare tlacoyos by shaping masa dough into oval discs, stuff with refried beans or cheese, then grill until firm; top with nopales salad, salsa, and fresh cheese. | Make esquites by sautéing corn kernels with epazote, butter, and chili powder, then serve in cups with lime juice, mayonnaise, and grated cheese. | For churros, make a simple dough of flour, water, and salt, pipe into hot oil to fry until golden, then roll in cinnamon sugar. | Prepare agua fresca by blending fresh fruit such as hibiscus or tamarind with water and sweetener; chill before serving. | Assemble a complete platter featuring these items to showcase the diversity of Mexico City street cuisine.",https://pixabay.com/get/gd131a62683569a3bd84ab20f78d005015ba462c6c9fa84db551a9983c38ea0b230d5fe6003f574de01b247e5e5b81d4ae783379d17cb24e83a3f6256ea5e00db_640.jpg,food_dataset_v2\recipe_images\5286_cdmx_street_food_tour_menu.jpg,True,True,AUTO_IMPORTED,0.95
5222,recipeapi,Cdmx Street-style Esquites,Mexican Corn Snack,"CDMX Street-Style Esquites is a popular Mexican street food featuring roasted corn kernels mixed with creamy mayonnaise, spices, cheese, and lime juice, served warm as a flavorful and comforting snack.",easy,snack,mexican,gluten_free|nut_free|halal|kosher,4,10,20,180,5,"Heat the butter and vegetable oil in a large skillet over medium heat until melted and hot. | Add the corn kernels to the skillet and cook, stirring frequently, until the corn is tender and starts to brown slightly, about 10 minutes. | Add the chopped jalapeno, garlic, and epazote (if using) to the skillet, and cook for another 2 minutes until fragrant. | Pour in the chicken broth and reduce the heat to low, simmering until the liquid is mostly absorbed, about 5 minutes. | Stir in the mayonnaise, lime juice, chili powder, salt, and pepper until well combined. | Remove from heat and transfer the esquite to serving cups or bowls. | Top each serving with crumbled cotija cheese, chopped cilantro, and an extra sprinkle of chili powder. | Serve hot with lime wedges on the side for additional tanginess.",https://pixabay.com/get/gc0001f416d24ffef002224ae9bd3a81e82a8632ecd1079e9d19a9e3f63c02497d9140dae3f98ec726274c8d28230ecbb7806969a916983f58b8138e1f862a30e_640.jpg,food_dataset_v2\recipe_images\5222_cdmx_street_style_esquites.jpg,True,True,AUTO_IMPORTED,0.95
5215,recipeapi,Cdmx Tamal Sandwich,Tortas De Tamal,"CDMX Tamal Sandwich, known as Tortas de Tamal, is a popular street food in Mexico City featuring a steamed tamal served inside a soft bread roll with various toppings, combining flavors and textures in a hearty snack or meal.",easy,main,mexican,nut_free|halal,1,10,5,650,12,"Heat the tamal(s) thoroughly by steaming or microwaving until warm. | Slice the bread roll (bolillo or telera) horizontally without cutting all the way through, creating a pocket. | Spread mayonnaise evenly on the inner sides of the bread roll. | Place the warm tamal inside the bread pocket carefully. | Top the tamal with salsa verde or red salsa, to taste. | Add sliced avocado and shredded lettuce on top of the tamal. | Add optional toppings such as pickled jalapenos or queso fresco, if desired. | Close the sandwich gently, pressing slightly to keep all ingredients together. | Serve the torta with a side of hot chocolate or atole for a traditional Mexico City experience.",https://pixabay.com/get/gaf7aa5c489fa12fb814ac2930801b801fd7147ca8df3e0cd8fd74ff69db839d4ede4fe358b898cedb2967377a696286db02800b5608572b96e4aea1f6de959ed_640.jpg,food_dataset_v2\recipe_images\5215_cdmx_tamal_sandwich.jpg,True,True,AUTO_IMPORTED,0.95
4863,recipeapi,Cebollitas Asadas,Grilled Spring Onions,"Cebollitas Asadas is a simple and flavorful Argentine dish of grilled spring onions, often served as a side or appetizer, highlighting their natural sweetness and smoky char.",easy,side_dish,mexican,vegetarian|vegan|gluten_free|dairy_free|nut_free|halal|kosher,4,10,10,35,1,"Preheat the grill to medium-high heat. | Trim the root ends and remove any tough outer layers from the spring onions, leaving the green tops intact. | Brush the spring onions lightly with olive oil and sprinkle with salt and pepper to taste. | Place the spring onions on the grill, perpendicular to the grates to prevent them from falling through. | Grill the spring onions for about 5 to 7 minutes, turning occasionally, until they are tender and have nice grill marks. | Remove from the grill and drizzle with a little more olive oil and fresh lemon juice if desired. | Serve warm as a side dish or appetizer.",https://pixabay.com/get/g06f5722f98cd651f05e76e7e9a9905fd2465a5b991be1972e30d1b6a43a1bfa54e858345873a5c8b4da660d9c65dd277_640.jpg,food_dataset_v2\recipe_images\4863_cebollitas_asadas.jpg,True,True,AUTO_IMPORTED,0.95
4609,recipeapi,Cecina Enchilada,Chile-rubbed Dried Beef,Cecina Enchilada is a traditional Mexican dish featuring thinly sliced dried beef rubbed with a spicy chili mixture and cooked until flavorful and tender. This dish is known for its bold flavors and is commonly served as a main course or taco filling.,medium,main,mexican,gluten_free|nut_free|halal|kosher,4,15,10,250,35,"Slice the dried beef thinly against the grain into bite-sized pieces. | Toast the dried red chili in a dry skillet over medium heat until fragrant, then grind it into a powder using a spice grinder or mortar and pestle. | In a bowl, combine the ground chili powder with minced garlic, oregano, salt, and a splash of apple cider vinegar to create the rub. | Rub the chili mixture all over the sliced beef pieces, ensuring they are well coated. | Heat a skillet over medium heat and add a tablespoon of vegetable oil. | Add the chile-rubbed beef slices to the skillet and cook for about 3-4 minutes, turning occasionally, until heated through and slightly crisped. | Optionally, garnish with chopped fresh cilantro and serve warm as a main dish or as a filling for tacos or tortillas.",https://pixabay.com/get/g35c5c79fcf793a76775312de891e85b615b9f28ec9bcaeb5e3e30476c25c171a3f57afd6b7f333a0ae036d8425b1e7266c3583a0ef330fe6e5d65195abe5e7fe_640.jpg,food_dataset_v2\recipe_images\4609_cecina_enchilada.jpg,True,True,AUTO_IMPORTED,0.95
4988,recipeapi,Cecina with Guacamole,,"Cecina with guacamole is a traditional Mexican dish featuring thinly sliced dried beef served with fresh, creamy guacamole. This combination offers a flavorful and simple meal that highlights authentic Mexican flavors.",easy,main,mexican,gluten_free|nut_free|halal|kosher,2,10,5,350,25,"Prepare the guacamole by mashing the peeled avocado in a bowl until smooth but slightly chunky. | Add finely chopped onion, chopped tomato, chopped cilantro, lime juice, and salt to the mashed avocado; mix gently to combine. | Set the guacamole aside to allow flavors to meld. | Heat a grill or pan over medium-high heat. | Place the cecina (thinly sliced dried beef) on the hot grill or pan and cook for about 1-2 minutes on each side until slightly charred and heated through. | Serve the grilled cecina alongside a scoop of fresh guacamole. | Optionally, serve with warm corn tortillas for a complete meal.",https://pixabay.com/get/gc09f6b9fc97271b9705b63574ffc9a4eadc98a87857306659af3b0da18a7b67885cc6fcfdc57efa0c5c4a6afcdf4d81dc52c305b82c065db642b5ec6bce6991d_640.jpg,food_dataset_v2\recipe_images\4988_cecina_with_guacamole.jpg,True,True,AUTO_IMPORTED,0.95
4590,recipeapi,Cemita Poblana,Puebla Sandwich,"Cemita Poblana is a traditional Mexican sandwich from Puebla, featuring a sesame-seeded bread roll filled with avocado, cheese, meat, tomato, and aromatic papalo herb, known for its fresh and rich flavors.",medium,main,mexican,nut_free,1,15,10,700,35,"Cut the bread roll (cemita) in half horizontally, leaving one edge intact to act as a hinge. | Spread the avocado evenly on the inside of the bottom half of the bread. | Layer sliced asadero cheese over the avocado spread. | Add slices of cooked pork or breaded milanesa meat on top of the cheese layer. | Place sliced avocado, tomato, and papalo leaves on top of the meat. | Sprinkle sesame seeds generously over the top inside of the bread (top half). | Close the sandwich by folding the top half of the bread over the fillings. | Serve the cemita fresh, optionally with a side of pickled jalapenos or a squeeze of lime.",https://pixabay.com/get/ge94eafef60dea303e928cb86245a1130a2ad4c7505b6fb2d7ca9909bb558ea23c7d9620064eb5d42891dddca882566d7369d7c5e05cbfd76c53095e0caee418f_640.jpg,food_dataset_v2\recipe_images\4590_cemita_poblana.jpg,True,True,AUTO_IMPORTED,0.95
4709,recipeapi,Cerdo Al Mezcal,Pork with Mezcal,"Cerdo al Mezcal is a flavorful Mexican dish featuring tender pork cooked with smoky mezcal, aromatic spices, and a rich tomato-based sauce.",medium,main,mexican,,3,15,45,450,35,"Mix the sliced pork pieces with salt, pepper, and chopped garlic. Let it marinate for at least 30 minutes to absorb the flavors. | Heat vegetable oil in a large skillet over medium-high heat. Add the marinated pork and sear until browned on all sides. | Add sliced onion, chopped chili pepper, and a splash of mezcal to the skillet. Cook together, letting the mezcal reduce slightly and infuse the pork with smoky flavor. | Pour in tomato paste and add a cup of chicken broth. Stir well, cover the skillet, and simmer for about 30 minutes until the pork is tender and the sauce has thickened. | Adjust seasoning with salt and pepper as needed. Garnish with chopped fresh cilantro before serving.",https://pixabay.com/get/g37ca316b1a5d777cb02b0b3b2fb2053e24f9414b909b20bdbd9efd66d1e28a4888a6dfcad5023317a7bb76308192df51042b74618bedfc01f9efaaf7fc415a3a_640.jpg,food_dataset_v2\recipe_images\4709_cerdo_al_mezcal.jpg,True,True,AUTO_IMPORTED,0.95
4692,recipeapi,Cerdo Al Pastor,Pork Al Pastor,"Cerdo al Pastor is a traditional Mexican dish featuring thinly sliced pork marinated in a vibrant blend of achiote and spices, cooked with pineapple to impart a sweet and savory flavor, typically served as tacos.",medium,main,mexican,gluten_free|nut_free,6,30,20,350,30,"Slice the pork thinly and marinate it with achiote paste, pineapple juice, white vinegar, dried chili powder, cumin, oregano, garlic, salt, and pepper. Refrigerate for at least 4 hours or overnight for best flavor. | Heat a grill or skillet over medium-high heat. Cook the marinated pork slices until they are caramelized and cooked through about 3-4 minutes per side. | Warm the corn tortillas on a hot skillet or griddle until soft and pliable. | Chop pineapple into small pieces and finely dice onion and cilantro for garnish. | Assemble the tacos by placing cooked pork on tortillas, top with pineapple, onion, and cilantro. Serve with lime wedges and your choice of salsa.",https://pixabay.com/get/gc7ec942ab718150ea845fc8e5e3b4423af7837b9d7583110519cc969ff471fcbcedc32bde8b7900756f641d5754656a1b3669fe25e9d6b64c49a3186a27dd984_640.jpg,food_dataset_v2\recipe_images\4692_cerdo_al_pastor.jpg,True,True,AUTO_IMPORTED,0.95
9738,recipeapi,Cheese Bread Roll,,"Cheese Bread Roll is a soft, fluffy bread roll filled with melted cheese, enjoyed warm as a comforting snack or breakfast item.",medium,snack,portuguese,vegetarian,8,20,25,220,8,"Preheat the oven to 200°C (390°F). | In a mixing bowl, dissolve sugar and yeast in warm milk and let it sit for 5 minutes until frothy. | Add melted butter, salt, egg, and half of the flour to the yeast mixture. Mix well. | Gradually add the remaining flour and knead the dough on a floured surface for about 8-10 minutes until smooth and elastic. | Place the dough in a greased bowl, cover it with a cloth, and let it rise in a warm place for approximately 1 hour or until doubled in size. | Punch down the dough and divide it into equal portions (about 8 pieces). | Flatten each piece, place a cube or shredded cheese in the center, and roll it up, sealing the edges tightly to form a roll with cheese inside. | Place the cheese rolls on a baking sheet lined with parchment paper, cover, and let them rise for another 30 minutes. | Optionally, brush the tops with milk or beaten egg for a golden finish. | Bake in the preheated oven for 15-20 minutes until golden brown and cooked through. | Remove from oven and let cool slightly before serving.",https://pixabay.com/get/g8eb77cadd1248bacf235629c890f7752617f24eccadfc59dcf43c73e392821d983957d6bc6067a44d6f0cbe9eaa529f20e840d24d3a28cdbeb5a27b145f47387_640.jpg,food_dataset_v2\recipe_images\9738_cheese_bread_roll.jpg,True,True,AUTO_IMPORTED,0.95
9749,recipeapi,Cheese Croquettes,,"Cheese Croquettes are crispy, golden-fried bites filled with creamy melted cheese, perfect as a comforting snack or appetizer enjoyed in many cuisines.",easy,snack,portuguese,vegetarian|nut_free,4,15,15,300,12,"Grate the cheese and place it in a mixing bowl. | In a separate bowl, whisk the eggs until smooth. | Dip each croquette in flour, then in the beaten eggs, and finally coat them with breadcrumbs. | Heat vegetable oil in a deep frying pan to 180°C (350°F). | Fry the croquettes in batches until they are golden brown and crispy, about 3-4 minutes per batch. | Remove the croquettes with a slotted spoon and drain on paper towels. | Serve hot as a snack or appetizer.",https://pixabay.com/get/gbcaac892465e52719fd825cc5dda8bbecbc947f5015291fe152a887a00f0b12e2fa1ebb9e6782de006e419f7bab230c911c7990aea50fbde7eb616986121c231_640.jpg,food_dataset_v2\recipe_images\9749_cheese_croquettes.jpg,True,True,AUTO_IMPORTED,0.95
9867,recipeapi,Cheese Platter Azores Style,,"A traditional Azorean cheese platter featuring regional cheeses paired with tropical fruits and local cornbread, offering a taste of the Azores' unique dairy and flavors.",easy,appetizer,portuguese,vegetarian|gluten_free|nut_free,4,15,,320,18,"Arrange a selection of Azorean cheeses on a wooden or ceramic platter, including queijo São Jorge, queijo de cabra, and queijo fresco if available. | Add traditional accompaniments such as slices of sweet pineapple or passion fruit, and a few pieces of broa (cornbread) from the Azores alongside the cheeses. | Garnish the platter with some local honey or a small dish of chutney for sweetness. | Include some walnuts or almonds for added texture if desired. | Serve the cheese platter at room temperature to enhance the flavors, accompanied by a glass of Azorean white wine or regional bread.",https://pixabay.com/get/g87b79408f69034f4b71f2d6fa8c231df616c2bd8f06da8d0f1933b16a849833ee10c9244d4e501496aed517eb4e84b31b24e6ee1f2967d951dcf20fa56e55d9c_640.jpg,food_dataset_v2\recipe_images\9867_cheese_platter_azores_style.jpg,True,True,AUTO_IMPORTED,0.95
9871,recipeapi,Cheese Stuffed Dates,,"Cheese stuffed dates are a simple and delicious appetizer that combines the natural sweetness of dates with creamy cheese, optionally wrapped in bacon for extra savory flavor.",easy,appetizer,portuguese,gluten_free|nut_free,6,10,20,150,5,"Preheat the oven to 180°C (350°F). | Slice each date lengthwise on one side to create an opening, and remove the pit carefully without breaking the date. | Stuff each pitted date with about one teaspoon of cheese, pressing gently to fill the cavity. | If desired, wrap each stuffed date with half a slice of bacon and secure with a toothpick for added flavor. | Place the stuffed dates on a baking tray lined with parchment paper in a single layer. | Bake in the preheated oven for 15-20 minutes, or until the cheese is melted and the bacon (if used) is crisp and golden. | Remove from the oven and let cool slightly before serving as a sweet and savory appetizer.",https://pixabay.com/get/g1d406fef906f572a9c5d0930f192c6cffc1ba43c640a0e6a0fdd0cba251b566c087513db1cff6b43579427ae966eedddad0693ea29698a7b2fb27390026b57cd_640.jpg,food_dataset_v2\recipe_images\9871_cheese_stuffed_dates.jpg,True,True,AUTO_IMPORTED,0.95
9762,recipeapi,Cheese and Bacon Muffins,,"These savory cheese and bacon muffins are a quick and tasty breakfast or snack option, packed with flavorful Cheddar and smoky bacon.",easy,breakfast,portuguese,nut_free,12,15,20,220,11,"Preheat the oven to 200°C (400°F) and line a muffin tin with paper liners or grease it lightly. | In a large bowl, whisk together the all-purpose flour, baking powder, and salt. | In a separate bowl, beat the egg and then add the milk and melted butter, mixing well. | Pour the wet ingredients into the dry ingredients and stir gently until just combined; do not overmix. | Fold in the grated Cheddar cheese and cooked bacon pieces evenly throughout the batter. | Spoon the batter into the prepared muffin tin, filling each cup about two-thirds full. | Bake in the preheated oven for 15-20 minutes, or until the muffins are golden brown and a toothpick inserted into the center comes out clean. | Remove from the oven and allow muffins to cool slightly before serving.",https://pixabay.com/get/g3918f9ebb730f339d9ec0191e45cd939a4fc9efa16ecd695c731e674dca43d96e119562ed7406b96bd9bf8bd689b8b4ce100d5af666879f4a582e8b19610a9a7_640.jpg,food_dataset_v2\recipe_images\9762_cheese_and_bacon_muffins.jpg,True,True,AUTO_IMPORTED,0.95
9866,recipeapi,Cheese and Chorizo Toast,,"Cheese and Chorizo Toast is a simple, flavorful snack featuring toasted bread topped with spicy chorizo slices and melted Cheddar cheese.",easy,snack,portuguese,,4,10,7,320,15,"Preheat a grill or grill pan to medium heat. | Slice the chorizo into thin pieces. | Place the slices of bread on a baking tray or grill pan. | Layer the chorizo slices evenly over each slice of bread. | Grate the cheese over the chorizo-covered bread generously. | Grill the toast under the grill or in the grill pan until the cheese is melted and bubbly, and the bread is toasted, about 5-7 minutes. | Remove from the grill and let cool slightly before serving.",https://pixabay.com/get/gf6360bc8408f04a5de75efaee06ee27bc06439829306ce836439fa650a1b4f1487a6f98ad29daafbd319f30b6859af1c1b28de683eccfb75154febda284d6625_640.jpg,food_dataset_v2\recipe_images\9866_cheese_and_chorizo_toast.jpg,True,True,AUTO_IMPORTED,0.95
9873,recipeapi,Cheese and Fig Jam Bruschetta,,"Cheese and fig jam bruschetta is a simple and elegant Italian appetizer featuring toasted bread topped with sweet fig jam and creamy cheese, garnished with fresh basil.",easy,appetizer,portuguese,vegetarian|nut_free,4,10,12,220,7,"Preheat the oven to 200°C (390°F). | Slice the French bread into 1 cm thick slices. | Arrange the bread slices on a baking sheet and brush each slice lightly with olive oil. | Toast the bread in the oven for about 5-7 minutes until golden and crisp. | Remove the toasted bread and let it cool slightly. | Spread a generous spoonful of fig jam onto each toasted slice. | Top the fig jam with slices of soft cheese, such as Brie or goat cheese. | Return the bruschetta to the oven for another 3-5 minutes, just until the cheese starts to soften and warm. | Remove from oven and garnish each slice with a fresh basil leaf. | Serve immediately as an appetizer or snack.",https://pixabay.com/get/g974147962042273b504c27adc3afc1b847156c9bcd6883b49bf535b9b414fb28f6e0264f6f0ee591abf50200b9b8f22e0f9a996b1294b8e2589b01449132c3e5_640.jpg,food_dataset_v2\recipe_images\9873_cheese_and_fig_jam_bruschetta.jpg,True,True,AUTO_IMPORTED,0.95
9746,recipeapi,Cheese and Herb Bread,,"Cheese and herb bread is a flavorful and aromatic bread combining sharp cheese with fragrant herbs, perfect as a side or snack.",easy,side_dish,portuguese,vegetarian|nut_free,8,15,35,260,9,"Preheat the oven to 190C (375F). | In a large bowl, combine the flour, baking powder, salt, and mixed dried herbs. | Cut the cold butter into small pieces and rub into the flour mixture until it resembles coarse crumbs. | Stir in the grated cheese and mix well. | In a separate bowl, whisk the egg and milk together. | Pour the milk mixture into the dry ingredients and gently mix until a soft dough forms. Do not overmix. | Turn the dough out onto a floured surface and knead lightly a few times. | Shape the dough into a round loaf and place it onto a baking sheet lined with parchment paper. | Brush the top with a little milk and sprinkle with additional cheese if desired. | Bake for 30-35 minutes, or until the bread is golden brown and sounds hollow when tapped on the bottom. | Remove from the oven and allow to cool slightly before slicing and serving.",https://pixabay.com/get/g7c72fe118ebf37a621b2d01a2911e183ff62f97e5f5f286e90eedc04a469d1257453212a8b23a3557cb960e6252991360bdfe050496794fc973ed8554701f767_640.jpg,food_dataset_v2\recipe_images\9746_cheese_and_herb_bread.jpg,True,True,AUTO_IMPORTED,0.95
9875,recipeapi,Cheese and Herb Frittata,,"This cheese and herb frittata is a simple, fluffy Italian-style egg dish, enhanced with fresh herbs and melted Cheddar cheese, perfect for any meal of the day.",easy,main,portuguese,vegetarian|gluten_free|nut_free,4,10,20,250,18,"Preheat the oven to 180 degrees Celsius (350 degrees Fahrenheit). | Crack the eggs into a large bowl and whisk together until well combined. | Add the milk, salt, and pepper to the eggs and whisk again to mix. | Heat the olive oil in an ovenproof skillet over medium heat. | Pour the egg mixture into the skillet and cook without stirring for about 3 minutes, until the edges begin to set. | Sprinkle the grated cheese evenly over the eggs. | Add the chopped fresh herbs over the cheese layer. | Transfer the skillet to the preheated oven and bake for 10 to 15 minutes, until the frittata is fully set and lightly golden on top. | Remove from the oven and let it cool slightly before slicing and serving.",https://pixabay.com/get/g9a5c9cedcf81076d1d8e48e70ceba3571acb27979df7461290a18d1c77942155ff81ce4813df83859f6b5e0c2de17454c297eebd4d2a1b856a6aaa73c8b161c8_640.jpg,food_dataset_v2\recipe_images\9875_cheese_and_herb_frittata.jpg,True,True,AUTO_IMPORTED,0.95
9868,recipeapi,Cheese and Honey Tart,,"A delightful tart combining creamy cheese and sweet honey, perfect as a simple yet elegant dessert or snack.",easy,dessert,portuguese,vegetarian,6,15,25,250,7,"Preheat the oven to 180°C (350°F). | Roll out the puff pastry on a floured surface to fit a 9-inch tart pan and press it into the pan, trimming any excess. | Prick the pastry base with a fork to prevent bubbling during baking. | Bake the pastry shell in the oven for 10 minutes until lightly golden. Remove and let cool slightly. | In a bowl, beat the cream cheese until smooth and creamy. | Spread the cream cheese evenly over the cooled pastry shell. | Sprinkle the crumbled goat cheese over the cream cheese layer. | Drizzle honey generously over the top of the cheeses. | Return the tart to the oven and bake for another 15 minutes until the cheese is set and slightly golden. | Remove from the oven and let cool for a few minutes before serving. | Optional: Garnish with fresh thyme leaves before serving.",https://pixabay.com/get/g00b811bf55464ffbb358ceeceaffb1eb7a2e5366a3d68cfad61f366af879e6b3bef9d2255cf98c68c06e429649c00802b4edbc0bf152ca55717f26bde5fb85e2_640.jpg,food_dataset_v2\recipe_images\9868_cheese_and_honey_tart.jpg,True,True,AUTO_IMPORTED,0.95
5305,recipeapi,Caldo Gallego,Galician Broth,"Caldo Gallego is a traditional hearty soup from Galicia, Spain, made with beans, vegetables, pork, and chorizo. It is known for its rich flavors and comforting qualities.",medium,soup,spanish,gluten_free,4,15,120,350,25,"Soak the dried white bean in water overnight. | Drain and rinse the beans, then place them in a large pot with water and bring to a boil. Reduce heat and simmer until beans are tender, about 1 hour. | Add chopped pork shoulder to the pot and cook until tender. | In a separate pan, cook chorizo slices until lightly browned and set aside. | Add peeled and chopped potato and sliced turnip greens to the pot. Cook for 20 minutes until vegetables are tender. | Add the cooked chorizo and chopped cabbage to the pot. Season with salt and pepper to taste. | Simmer for an additional 10 minutes to meld flavors. | Serve the broth hot, ensuring each bowl has a generous amount of beans, meat, vegetables, and broth.",https://pixabay.com/get/g95eb7da44800804923479577410de56fcdd5d7ab4c8bf2b6e78e41aed42aa07a380781635b04e06df9061649728f0641ff2039ba03b78cca5653df14c6fcad7c_640.jpg,food_dataset_v2\recipe_images\5305_caldo_gallego.jpg,True,True,AUTO_IMPORTED,0.95
5969,recipeapi,Caldo Gallego,Traditional Galician Broth,"Caldo Gallego is a traditional hearty soup from Galicia, Spain, made with white beans, greens, pork, and potatoes, offering a rich and comforting taste of the region's rustic cuisine.",medium,soup,spanish,gluten_free|nut_free,4,15,90,420,28,"Soak the dried white beans in water overnight, then drain and rinse them. | In a large pot, add the soaked beans, chorizo slices, pork belly pieces, and ham bone. | Cover with water and bring to a boil, then reduce to a simmer and cook for about 1 hour. | After the hour, add the chopped potatoes and cook until they start to soften. | Add the chopped kale and turnip greens to the pot and cook for another 20 minutes until greens are tender. | Season with salt and pepper to taste. | Remove the ham bone, chop any meat from it, and return the meat to the soup if desired. | Serve the caldo gallego hot, ideally with crusty bread on the side.",https://pixabay.com/get/g548cd7974083d223c44e16230df84763df1c269c87d2ee65dc2f89d13f88a71aaccb0bef560a9c853966e53158bd25412043c27245402a2854b0e8379a92872b_640.jpg,food_dataset_v2\recipe_images\5969_caldo_gallego.jpg,True,True,AUTO_IMPORTED,0.95
